SITE_ID,DATE,SPECIES,DAY,MONTH,YEAR,COUNT
45,2001-06-05,2,5,6,2001,1
45,2001-07-16,2,16,7,2001,2
45,2001-07-29,2,29,7,2001,3
45,2001-08-22,2,22,8,2001,1
45,2001-09-14,2,14,9,2001,6
45,2001-09-21,2,21,9,2001,1
45,2001-09-25,2,25,9,2001,1
45,2003-04-07,2,7,4,2003,1
45,2003-04-23,2,23,4,2003,1
45,2003-04-23,4,23,4,2003,3
45,2003-05-09,4,9,5,2003,1
45,2003-05-15,4,15,5,2003,2
45,2003-05-26,4,26,5,2003,4
45,2003-06-07,4,7,6,2003,1
45,2003-06-25,2,25,6,2003,2
45,2003-07-13,2,13,7,2003,2
45,2003-07-18,2,18,7,2003,1
45,2003-07-27,2,27,7,2003,1
45,2003-08-02,2,2,8,2003,1
45,2003-08-08,2,8,8,2003,29
45,2003-08-16,2,16,8,2003,2
45,2003-08-25,2,25,8,2003,3
45,2003-08-31,2,31,8,2003,4
45,2003-09-07,2,7,9,2003,1
45,2003-09-25,2,25,9,2003,1
45,2004-04-19,2,19,4,2004,2
45,2004-04-24,2,24,4,2004,4
45,2004-05-02,2,2,5,2004,3
45,2004-05-02,4,2,5,2004,3
45,2004-05-13,4,13,5,2004,1
45,2004-05-26,4,26,5,2004,2
45,2004-06-02,4,2,6,2004,1
45,2004-07-19,2,19,7,2004,2
45,2004-07-23,2,23,7,2004,2
45,2004-08-22,2,22,8,2004,3
45,2004-09-01,2,1,9,2004,3
45,2004-09-05,2,5,9,2004,2
47,2000-07-13,2,13,7,2000,1
47,2000-08-20,2,20,8,2000,1
47,2000-09-01,2,1,9,2000,4
47,2000-09-08,2,8,9,2000,6
47,2000-09-10,2,10,9,2000,16
47,2000-09-20,2,20,9,2000,4
47,2001-08-05,2,5,8,2001,3
47,2001-09-14,2,14,9,2001,3
47,2002-08-25,2,25,8,2002,1
47,2002-09-03,2,3,9,2002,3
47,2002-09-11,2,11,9,2002,4
47,2002-09-19,2,19,9,2002,10
47,2002-09-24,2,24,9,2002,2
47,2003-06-24,2,24,6,2003,1
47,2003-07-09,2,9,7,2003,3
47,2003-07-21,2,21,7,2003,1
47,2003-08-14,2,14,8,2003,1
47,2003-08-20,2,20,8,2003,13
47,2003-08-27,2,27,8,2003,48
47,2003-09-03,2,3,9,2003,8
47,2003-09-12,2,12,9,2003,5
47,2003-09-24,2,24,9,2003,3
47,2004-04-22,2,22,4,2004,1
47,2004-07-05,2,5,7,2004,1
47,2004-07-09,2,9,7,2004,1
47,2004-08-16,2,16,8,2004,4
47,2004-08-21,2,21,8,2004,7
47,2004-08-27,2,27,8,2004,1
47,2004-09-06,2,6,9,2004,2
47,2004-09-15,2,15,9,2004,9
47,2004-09-24,2,24,9,2004,1
48,2000-05-15,4,15,5,2000,1
48,2000-08-05,4,5,8,2000,1
48,2000-08-09,2,9,8,2000,1
48,2001-04-27,2,27,4,2001,1
48,2001-05-11,4,11,5,2001,6
48,2001-05-22,2,22,5,2001,1
48,2001-05-22,4,22,5,2001,2
48,2002-04-16,2,16,4,2002,1
48,2002-04-16,4,16,4,2002,1
48,2002-04-24,4,24,4,2002,1
48,2002-05-03,4,3,5,2002,1
48,2002-05-10,4,10,5,2002,1
48,2002-05-16,4,16,5,2002,2
48,2003-04-14,2,14,4,2003,1
48,2003-05-07,4,7,5,2003,2
48,2003-06-26,2,26,6,2003,2
48,2003-07-04,2,4,7,2003,1
48,2003-08-12,2,12,8,2003,1
48,2004-04-27,4,27,4,2004,1
48,2004-06-28,2,28,6,2004,1
48,2004-09-22,2,22,9,2004,1
51,2001-05-23,2,23,5,2001,2
51,2001-06-22,2,22,6,2001,1
51,2001-08-03,2,3,8,2001,3
51,2001-08-08,2,8,8,2001,3
51,2001-08-18,2,18,8,2001,2
51,2001-08-22,2,22,8,2001,1
51,2003-06-04,4,4,6,2003,3
51,2003-06-25,2,25,6,2003,1
51,2003-07-11,2,11,7,2003,3
51,2003-07-17,2,17,7,2003,3
51,2003-07-26,2,26,7,2003,5
51,2003-07-31,2,31,7,2003,10
51,2003-08-05,2,5,8,2003,5
51,2003-08-14,2,14,8,2003,6
51,2003-08-31,2,31,8,2003,4
51,2003-09-07,2,7,9,2003,2
51,2003-09-15,2,15,9,2003,4
51,2003-09-18,2,18,9,2003,2
51,2003-09-29,2,29,9,2003,2
51,2004-04-22,2,22,4,2004,2
51,2004-05-01,2,1,5,2004,5
51,2004-05-10,2,10,5,2004,2
51,2004-05-19,2,19,5,2004,4
51,2004-05-19,4,19,5,2004,5
51,2004-05-25,2,25,5,2004,2
51,2004-05-25,4,25,5,2004,5
51,2004-05-27,2,27,5,2004,2
51,2004-05-27,4,27,5,2004,10
51,2004-06-06,2,6,6,2004,1
51,2004-06-10,2,10,6,2004,1
51,2004-07-12,2,12,7,2004,1
51,2004-07-18,2,18,7,2004,1
51,2004-08-02,2,2,8,2004,14
51,2004-08-08,2,8,8,2004,16
51,2004-08-17,2,17,8,2004,12
51,2004-08-22,2,22,8,2004,10
51,2004-08-29,2,29,8,2004,6
51,2004-09-08,2,8,9,2004,6
51,2004-09-09,2,9,9,2004,15
51,2004-09-23,2,23,9,2004,7
54,2000-04-07,2,7,4,2000,1
54,2000-05-15,4,15,5,2000,1
54,2002-04-04,2,4,4,2002,2
54,2002-04-09,2,9,4,2002,2
54,2002-04-16,2,16,4,2002,1
54,2002-05-11,4,11,5,2002,1
54,2003-04-04,2,4,4,2003,2
54,2004-04-14,2,14,4,2004,1
54,2004-04-23,2,23,4,2004,1
54,2004-04-23,4,23,4,2004,1
60,2000-05-11,2,11,5,2000,1
60,2000-07-30,2,30,7,2000,1
60,2000-08-08,2,8,8,2000,8
60,2000-08-16,2,16,8,2000,1
60,2000-08-23,2,23,8,2000,1
60,2001-07-16,2,16,7,2001,1
60,2001-07-25,2,25,7,2001,2
60,2001-08-02,2,2,8,2001,4
60,2001-08-06,2,6,8,2001,2
60,2001-08-26,2,26,8,2001,1
60,2002-07-31,2,31,7,2002,2
60,2002-08-05,2,5,8,2002,1
60,2002-09-01,2,1,9,2002,1
60,2003-07-06,2,6,7,2003,1
60,2003-07-16,2,16,7,2003,1
60,2003-07-23,2,23,7,2003,1
60,2003-08-14,2,14,8,2003,3
60,2003-08-23,2,23,8,2003,13
60,2003-09-10,2,10,9,2003,6
60,2003-09-17,2,17,9,2003,2
60,2004-07-22,2,22,7,2004,1
60,2004-08-03,2,3,8,2004,2
60,2004-08-06,2,6,8,2004,2
61,2000-05-03,2,3,5,2000,1
61,2000-08-08,2,8,8,2000,2
61,2001-05-11,2,11,5,2001,1
61,2001-05-22,2,22,5,2001,4
61,2001-05-22,4,22,5,2001,2
61,2001-06-18,4,18,6,2001,1
61,2001-08-03,2,3,8,2001,7
61,2001-08-22,2,22,8,2001,1
61,2002-04-24,2,24,4,2002,1
61,2002-05-21,4,21,5,2002,11
61,2002-06-06,4,6,6,2002,3
61,2003-04-23,2,23,4,2003,1
61,2004-05-07,2,7,5,2004,1
61,2004-05-25,4,25,5,2004,2
61,2004-06-10,4,10,6,2004,1
62,2000-04-19,2,19,4,2000,1
62,2000-05-08,4,8,5,2000,4
62,2000-05-22,4,22,5,2000,3
62,2000-07-18,2,18,7,2000,1
62,2000-09-12,2,12,9,2000,1
62,2001-04-02,2,2,4,2001,3
62,2001-04-26,2,26,4,2001,1
62,2001-05-10,4,10,5,2001,1
62,2001-05-29,4,29,5,2001,1
62,2001-08-23,2,23,8,2001,1
62,2001-08-29,2,29,8,2001,1
62,2002-04-24,2,24,4,2002,2
62,2002-05-03,4,3,5,2002,1
62,2002-05-16,4,16,5,2002,1
62,2002-06-24,2,24,6,2002,1
62,2002-07-15,2,15,7,2002,2
62,2002-09-04,2,4,9,2002,2
62,2003-04-15,2,15,4,2003,1
62,2003-04-23,2,23,4,2003,1
62,2003-04-23,4,23,4,2003,1
62,2003-04-30,4,30,4,2003,2
62,2003-05-13,4,13,5,2003,1
62,2003-05-21,4,21,5,2003,1
62,2003-05-27,4,27,5,2003,1
62,2003-07-28,2,28,7,2003,4
62,2003-08-04,2,4,8,2003,1
62,2003-08-13,2,13,8,2003,3
62,2003-08-19,2,19,8,2003,1
62,2003-09-03,2,3,9,2003,1
62,2004-04-17,2,17,4,2004,2
62,2004-04-22,2,22,4,2004,3
62,2004-04-22,4,22,4,2004,2
62,2004-05-02,4,2,5,2004,2
62,2004-05-17,4,17,5,2004,3
62,2004-06-07,4,7,6,2004,2
62,2004-06-29,2,29,6,2004,4
62,2004-07-06,2,6,7,2004,3
64,2000-04-27,2,27,4,2000,1
64,2000-04-30,2,30,4,2000,1
64,2000-05-06,2,6,5,2000,1
64,2000-05-30,2,30,5,2000,3
64,2000-08-25,2,25,8,2000,7
64,2000-08-28,2,28,8,2000,1
64,2000-09-03,2,3,9,2000,1
64,2000-09-09,2,9,9,2000,1
64,2000-09-19,2,19,9,2000,2
64,2001-05-05,2,5,5,2001,1
64,2001-05-11,2,11,5,2001,1
64,2001-07-16,2,16,7,2001,1
64,2001-07-22,2,22,7,2001,2
64,2001-09-14,2,14,9,2001,1
64,2001-09-20,2,20,9,2001,4
64,2002-06-26,2,26,6,2002,1
64,2002-07-09,2,9,7,2002,1
64,2002-07-15,2,15,7,2002,1
64,2002-08-29,2,29,8,2002,2
64,2002-09-03,2,3,9,2002,9
64,2002-09-15,2,15,9,2002,24
64,2002-09-24,2,24,9,2002,5
64,2003-06-20,2,20,6,2003,1
64,2003-07-06,2,6,7,2003,4
64,2003-07-15,2,15,7,2003,1
64,2003-08-15,2,15,8,2003,3
64,2003-08-20,2,20,8,2003,13
64,2003-08-26,2,26,8,2003,10
64,2003-09-04,2,4,9,2003,2
64,2004-06-02,2,2,6,2004,1
64,2004-06-20,2,20,6,2004,3
64,2004-07-05,2,5,7,2004,5
64,2004-08-16,2,16,8,2004,1
64,2004-08-21,2,21,8,2004,5
64,2004-08-31,2,31,8,2004,2
64,2004-09-08,2,8,9,2004,24
64,2004-09-15,2,15,9,2004,11
65,2000-07-06,2,6,7,2000,1
65,2000-07-17,2,17,7,2000,2
65,2000-07-27,2,27,7,2000,4
65,2000-08-04,2,4,8,2000,2
65,2000-09-25,2,25,9,2000,3
65,2001-05-08,2,8,5,2001,1
65,2001-05-22,4,22,5,2001,1
65,2001-08-01,2,1,8,2001,1
65,2001-09-11,2,11,9,2001,1
65,2001-09-20,2,20,9,2001,1
65,2001-09-25,2,25,9,2001,6
65,2002-04-08,2,8,4,2002,2
65,2002-04-16,2,16,4,2002,5
65,2002-04-16,4,16,4,2002,1
65,2002-05-10,4,10,5,2002,4
65,2002-05-16,2,16,5,2002,2
65,2002-05-16,4,16,5,2002,7
65,2002-05-31,4,31,5,2002,1
65,2002-06-17,2,17,6,2002,1
65,2002-06-26,2,26,6,2002,2
65,2002-07-11,2,11,7,2002,1
65,2002-07-15,2,15,7,2002,1
65,2002-08-02,2,2,8,2002,1
65,2002-08-23,2,23,8,2002,2
65,2002-09-02,2,2,9,2002,1
65,2003-04-16,4,16,4,2003,1
65,2003-05-09,4,9,5,2003,5
65,2003-05-19,4,19,5,2003,1
65,2003-06-12,2,12,6,2003,2
65,2003-06-20,2,20,6,2003,1
65,2003-07-10,2,10,7,2003,10
65,2003-07-22,2,22,7,2003,5
65,2003-08-03,2,3,8,2003,28
65,2003-08-10,2,10,8,2003,29
65,2003-08-15,2,15,8,2003,23
65,2003-08-29,2,29,8,2003,6
65,2003-09-04,2,4,9,2003,1
65,2003-09-17,2,17,9,2003,1
65,2004-04-23,2,23,4,2004,1
65,2004-05-10,4,10,5,2004,3
65,2004-05-14,4,14,5,2004,8
65,2004-06-02,2,2,6,2004,1
65,2004-06-28,2,28,6,2004,3
65,2004-07-07,2,7,7,2004,6
65,2004-08-17,2,17,8,2004,1
65,2004-08-25,2,25,8,2004,2
65,2004-09-01,2,1,9,2004,8
69,2000-05-06,2,6,5,2000,1
69,2000-07-28,2,28,7,2000,2
69,2000-09-07,2,7,9,2000,1
69,2001-04-30,2,30,4,2001,2
69,2001-07-05,2,5,7,2001,1
69,2001-09-06,2,6,9,2001,2
69,2001-09-21,2,21,9,2001,1
69,2002-04-04,2,4,4,2002,1
69,2002-04-18,2,18,4,2002,2
69,2002-04-24,2,24,4,2002,2
69,2002-08-12,2,12,8,2002,1
69,2003-04-14,2,14,4,2003,1
69,2003-04-22,2,22,4,2003,1
69,2003-04-30,2,30,4,2003,2
69,2003-05-07,2,7,5,2003,1
69,2003-05-27,2,27,5,2003,1
69,2003-06-05,2,5,6,2003,3
69,2003-06-11,2,11,6,2003,3
69,2003-06-23,2,23,6,2003,1
69,2003-07-24,2,24,7,2003,3
69,2003-08-04,2,4,8,2003,2
69,2003-08-07,2,7,8,2003,4
69,2003-08-13,2,13,8,2003,1
69,2003-08-22,2,22,8,2003,3
69,2003-09-06,2,6,9,2003,1
69,2003-09-16,2,16,9,2003,1
69,2004-04-30,2,30,4,2004,3
69,2004-05-12,2,12,5,2004,1
69,2004-07-06,2,6,7,2004,1
69,2004-07-13,2,13,7,2004,4
69,2004-08-22,2,22,8,2004,3
69,2004-09-05,2,5,9,2004,5
69,2004-09-19,2,19,9,2004,1
71,2000-06-07,2,7,6,2000,1
71,2000-07-12,2,12,7,2000,1
71,2000-07-26,2,26,7,2000,2
71,2000-08-30,2,30,8,2000,1
71,2000-09-04,2,4,9,2000,6
71,2000-09-10,2,10,9,2000,5
71,2000-09-21,2,21,9,2000,1
71,2000-09-23,2,23,9,2000,1
71,2001-08-21,2,21,8,2001,1
71,2001-08-29,2,29,8,2001,9
71,2001-09-05,2,5,9,2001,5
71,2001-09-14,2,14,9,2001,3
71,2001-09-21,2,21,9,2001,3
71,2001-09-25,2,25,9,2001,2
71,2002-06-06,2,6,6,2002,1
71,2002-07-12,2,12,7,2002,1
71,2002-07-26,2,26,7,2002,2
71,2002-08-30,2,30,8,2002,1
71,2002-09-04,2,4,9,2002,6
71,2002-09-10,2,10,9,2002,5
71,2002-09-21,2,21,9,2002,1
71,2002-09-23,2,23,9,2002,1
71,2003-04-04,2,4,4,2003,2
71,2003-04-13,2,13,4,2003,3
71,2003-04-16,2,16,4,2003,6
71,2003-04-22,2,22,4,2003,3
71,2003-05-07,2,7,5,2003,2
71,2003-05-21,2,21,5,2003,1
71,2003-06-05,2,5,6,2003,2
71,2003-06-13,2,13,6,2003,9
71,2003-06-21,2,21,6,2003,2
71,2003-06-25,2,25,6,2003,1
71,2003-07-10,2,10,7,2003,2
71,2003-07-28,2,28,7,2003,27
71,2003-08-02,2,2,8,2003,43
71,2003-08-06,2,6,8,2003,7
71,2003-08-14,2,14,8,2003,4
71,2003-08-30,2,30,8,2003,1
71,2003-09-24,2,24,9,2003,1
71,2004-04-14,2,14,4,2004,3
71,2004-04-16,2,16,4,2004,1
71,2004-04-24,2,24,4,2004,2
71,2004-05-10,2,10,5,2004,1
71,2004-05-15,2,15,5,2004,3
71,2004-06-21,2,21,6,2004,3
72,2000-05-07,4,7,5,2000,1
72,2000-07-07,4,7,7,2000,2
72,2001-05-02,4,2,5,2001,2
72,2001-05-10,4,10,5,2001,3
72,2001-05-13,4,13,5,2001,1
72,2001-05-21,4,21,5,2001,1
72,2001-07-13,2,13,7,2001,1
72,2001-07-26,2,26,7,2001,1
72,2002-04-25,2,25,4,2002,1
72,2002-04-25,4,25,4,2002,2
72,2002-05-05,4,5,5,2002,5
72,2002-05-11,4,11,5,2002,5
72,2002-07-18,2,18,7,2002,1
72,2002-09-23,2,23,9,2002,1
72,2003-04-14,4,14,4,2003,1
72,2003-04-17,2,17,4,2003,1
72,2003-04-17,4,17,4,2003,1
72,2003-04-30,4,30,4,2003,1
72,2003-05-10,4,10,5,2003,2
72,2003-06-21,2,21,6,2003,1
72,2003-07-15,2,15,7,2003,1
72,2004-04-13,2,13,4,2004,1
72,2004-05-02,4,2,5,2004,3
72,2004-05-07,4,7,5,2004,2
72,2004-05-15,4,15,5,2004,1
72,2004-05-27,4,27,5,2004,1
72,2004-06-22,2,22,6,2004,1
72,2004-07-05,2,5,7,2004,2
72,2004-07-21,2,21,7,2004,1
76,2000-05-05,2,5,5,2000,1
76,2000-05-05,4,5,5,2000,3
76,2000-06-27,2,27,6,2000,3
76,2000-07-21,2,21,7,2000,4
76,2000-07-25,2,25,7,2000,9
76,2000-08-04,2,4,8,2000,6
76,2000-08-25,2,25,8,2000,9
76,2000-09-11,2,11,9,2000,1
76,2001-04-12,2,12,4,2001,7
76,2001-04-30,2,30,4,2001,5
76,2001-05-10,2,10,5,2001,3
76,2001-05-10,4,10,5,2001,3
76,2001-05-21,4,21,5,2001,4
76,2001-07-26,2,26,7,2001,7
76,2001-07-26,4,26,7,2001,1
76,2001-08-28,2,28,8,2001,8
76,2001-09-26,2,26,9,2001,14
76,2002-04-24,2,24,4,2002,8
76,2002-04-24,4,24,4,2002,4
76,2002-05-03,4,3,5,2002,9
76,2002-05-16,4,16,5,2002,7
76,2002-06-26,2,26,6,2002,3
76,2002-07-15,2,15,7,2002,1
76,2002-09-03,2,3,9,2002,12
76,2002-09-19,2,19,9,2002,6
76,2003-04-14,2,14,4,2003,1
76,2003-04-17,2,17,4,2003,3
76,2003-04-17,4,17,4,2003,1
76,2003-05-28,4,28,5,2003,11
76,2003-06-25,2,25,6,2003,4
76,2003-08-04,2,4,8,2003,19
76,2003-08-11,2,11,8,2003,15
76,2003-08-14,2,14,8,2003,34
76,2003-08-20,2,20,8,2003,24
76,2003-09-08,2,8,9,2003,1
76,2003-09-11,2,11,9,2003,5
76,2004-04-16,2,16,4,2004,3
76,2004-04-30,2,30,4,2004,1
76,2004-05-13,4,13,5,2004,4
76,2004-06-07,2,7,6,2004,9
76,2004-06-22,2,22,6,2004,8
76,2004-07-19,2,19,7,2004,3
76,2004-07-29,2,29,7,2004,3
76,2004-08-17,2,17,8,2004,7
76,2004-09-01,2,1,9,2004,169
76,2004-09-03,2,3,9,2004,113
76,2004-09-09,2,9,9,2004,11
82,2001-08-26,2,26,8,2001,1
82,2002-08-05,2,5,8,2002,2
82,2002-08-27,2,27,8,2002,2
82,2002-09-02,2,2,9,2002,3
82,2003-06-24,2,24,6,2003,1
82,2003-08-13,2,13,8,2003,1
82,2003-08-24,2,24,8,2003,27
82,2003-08-29,2,29,8,2003,16
82,2004-07-26,2,26,7,2004,2
83,2000-05-01,2,1,5,2000,1
83,2000-05-14,4,14,5,2000,3
83,2000-05-24,4,24,5,2000,2
83,2000-06-07,2,7,6,2000,3
83,2000-06-17,4,17,6,2000,1
83,2000-06-27,2,27,6,2000,4
83,2000-07-02,2,2,7,2000,1
83,2000-07-12,2,12,7,2000,1
83,2000-08-10,2,10,8,2000,1
83,2000-08-19,2,19,8,2000,2
83,2000-08-29,2,29,8,2000,14
83,2000-09-03,2,3,9,2000,28
83,2001-07-23,2,23,7,2001,4
83,2001-08-01,2,1,8,2001,3
83,2001-08-05,2,5,8,2001,1
83,2001-08-14,2,14,8,2001,1
83,2001-08-28,2,28,8,2001,2
83,2001-09-08,2,8,9,2001,50
83,2001-09-14,2,14,9,2001,22
83,2001-09-21,2,21,9,2001,16
83,2002-04-15,2,15,4,2002,3
83,2002-04-23,2,23,4,2002,2
83,2002-05-16,2,16,5,2002,1
83,2002-05-21,4,21,5,2002,1
83,2002-07-15,2,15,7,2002,3
83,2002-07-26,2,26,7,2002,1
83,2002-08-12,2,12,8,2002,1
83,2002-08-21,2,21,8,2002,12
83,2002-08-27,2,27,8,2002,43
83,2002-09-02,2,2,9,2002,81
83,2002-09-11,2,11,9,2002,94
83,2002-09-16,2,16,9,2002,63
83,2002-09-23,2,23,9,2002,15
83,2003-04-08,2,8,4,2003,2
83,2003-04-16,2,16,4,2003,3
83,2003-04-16,4,16,4,2003,2
83,2003-04-22,2,22,4,2003,1
83,2003-05-15,4,15,5,2003,1
83,2003-06-13,2,13,6,2003,6
83,2003-06-20,2,20,6,2003,19
83,2003-06-20,4,20,6,2003,1
83,2003-06-24,2,24,6,2003,19
83,2003-07-07,2,7,7,2003,7
83,2003-07-09,2,9,7,2003,10
83,2003-07-19,2,19,7,2003,2
83,2003-07-24,2,24,7,2003,4
83,2003-08-02,2,2,8,2003,64
83,2003-08-08,2,8,8,2003,41
83,2003-08-12,2,12,8,2003,97
83,2003-08-20,2,20,8,2003,140
83,2003-08-26,2,26,8,2003,128
83,2003-09-02,2,2,9,2003,75
83,2003-09-04,2,4,9,2003,13
83,2003-09-16,2,16,9,2003,5
83,2003-09-25,2,25,9,2003,26
83,2004-04-13,2,13,4,2004,2
83,2004-04-19,2,19,4,2004,1
83,2004-05-07,4,7,5,2004,3
83,2004-05-15,4,15,5,2004,1
83,2004-05-20,2,20,5,2004,4
83,2004-05-20,4,20,5,2004,1
83,2004-05-27,2,27,5,2004,1
83,2004-05-27,4,27,5,2004,9
83,2004-06-11,4,11,6,2004,1
83,2004-06-25,2,25,6,2004,1
83,2004-07-05,2,5,7,2004,6
83,2004-07-20,2,20,7,2004,10
83,2004-07-24,2,24,7,2004,7
83,2004-07-30,2,30,7,2004,6
83,2004-08-06,2,6,8,2004,4
83,2004-08-21,2,21,8,2004,6
83,2004-08-26,2,26,8,2004,10
83,2004-09-02,2,2,9,2004,63
83,2004-09-15,2,15,9,2004,30
83,2004-09-28,2,28,9,2004,7
84,2000-05-09,4,9,5,2000,2
84,2000-05-13,4,13,5,2000,1
84,2001-09-14,2,14,9,2001,1
84,2002-04-21,4,21,4,2002,1
84,2002-05-08,4,8,5,2002,1
84,2002-05-16,4,16,5,2002,1
84,2002-09-02,2,2,9,2002,1
84,2003-04-23,4,23,4,2003,1
84,2003-05-06,4,6,5,2003,1
84,2003-05-15,4,15,5,2003,3
84,2004-04-12,2,12,4,2004,1
84,2004-04-12,4,12,4,2004,1
84,2004-04-16,2,16,4,2004,1
84,2004-04-16,4,16,4,2004,1
84,2004-04-23,4,23,4,2004,1
84,2004-06-19,2,19,6,2004,1
85,2000-04-06,2,6,4,2000,1
85,2000-04-19,2,19,4,2000,1
85,2000-04-19,4,19,4,2000,3
85,2000-04-30,4,30,4,2000,5
85,2000-05-15,4,15,5,2000,36
85,2000-05-20,4,20,5,2000,11
85,2000-06-13,4,13,6,2000,2
85,2000-06-19,2,19,6,2000,3
85,2000-06-19,4,19,6,2000,2
85,2000-06-27,4,27,6,2000,1
85,2000-08-01,2,1,8,2000,1
85,2000-08-12,2,12,8,2000,6
85,2000-08-23,2,23,8,2000,1
85,2000-09-23,2,23,9,2000,4
85,2001-05-26,2,26,5,2001,1
85,2001-05-26,4,26,5,2001,20
85,2001-06-08,4,8,6,2001,3
85,2001-06-13,4,13,6,2001,2
85,2001-06-25,4,25,6,2001,6
85,2001-07-22,2,22,7,2001,1
85,2001-07-30,2,30,7,2001,2
85,2001-08-14,2,14,8,2001,2
85,2001-08-14,4,14,8,2001,5
85,2001-09-10,2,10,9,2001,1
85,2002-04-08,2,8,4,2002,1
85,2002-04-16,2,16,4,2002,2
85,2002-04-16,4,16,4,2002,5
85,2002-04-24,4,24,4,2002,15
85,2002-05-02,2,2,5,2002,1
85,2002-05-02,4,2,5,2002,16
85,2002-05-10,4,10,5,2002,12
85,2002-05-16,2,16,5,2002,4
85,2002-05-16,4,16,5,2002,35
85,2002-05-31,4,31,5,2002,11
85,2002-06-12,4,12,6,2002,6
85,2002-06-18,4,18,6,2002,1
85,2002-06-28,2,28,6,2002,1
85,2002-07-15,2,15,7,2002,4
85,2002-09-24,2,24,9,2002,2
85,2003-04-07,2,7,4,2003,1
85,2003-04-17,2,17,4,2003,7
85,2003-04-17,4,17,4,2003,9
85,2003-04-22,4,22,4,2003,1
85,2003-05-29,4,29,5,2003,12
85,2003-06-09,4,9,6,2003,3
85,2003-06-16,2,16,6,2003,1
85,2003-06-24,2,24,6,2003,3
85,2003-07-09,2,9,7,2003,1
85,2003-07-22,2,22,7,2003,2
85,2003-08-04,2,4,8,2003,1
85,2003-08-13,2,13,8,2003,1
85,2003-08-24,2,24,8,2003,4
85,2003-09-03,2,3,9,2003,8
85,2003-09-14,2,14,9,2003,6
85,2003-09-25,2,25,9,2003,1
85,2004-04-13,2,13,4,2004,1
85,2004-04-24,4,24,4,2004,5
85,2004-05-01,2,1,5,2004,2
85,2004-05-01,4,1,5,2004,3
85,2004-05-16,4,16,5,2004,10
85,2004-05-19,4,19,5,2004,18
85,2004-05-20,4,20,5,2004,18
85,2004-06-13,4,13,6,2004,4
85,2004-07-20,2,20,7,2004,2
85,2004-07-23,2,23,7,2004,1
85,2004-07-30,2,30,7,2004,1
85,2004-08-07,2,7,8,2004,1
86,2000-04-07,2,7,4,2000,9
86,2000-04-08,2,8,4,2000,6
86,2000-04-18,2,18,4,2000,5
86,2000-04-29,2,29,4,2000,6
86,2000-04-29,4,29,4,2000,8
86,2000-05-06,4,6,5,2000,6
86,2000-05-13,2,13,5,2000,2
86,2000-05-13,4,13,5,2000,8
86,2000-05-25,4,25,5,2000,1
86,2000-05-29,4,29,5,2000,2
86,2000-06-04,4,4,6,2000,1
86,2000-07-02,2,2,7,2000,1
86,2000-07-14,2,14,7,2000,3
86,2000-07-19,2,19,7,2000,1
86,2000-07-29,2,29,7,2000,1
86,2000-08-05,2,5,8,2000,2
86,2000-09-16,2,16,9,2000,2
86,2001-05-26,4,26,5,2001,9
86,2001-05-28,4,28,5,2001,12
86,2001-06-03,4,3,6,2001,3
86,2001-06-11,2,11,6,2001,1
86,2001-07-13,2,13,7,2001,1
86,2001-07-25,2,25,7,2001,2
86,2001-08-05,2,5,8,2001,1
86,2001-08-14,2,14,8,2001,1
86,2001-08-27,2,27,8,2001,2
86,2001-09-02,2,2,9,2001,2
86,2001-09-15,2,15,9,2001,6
86,2001-09-22,2,22,9,2001,3
86,2001-09-23,2,23,9,2001,3
86,2002-04-05,2,5,4,2002,2
86,2002-04-12,2,12,4,2002,5
86,2002-04-12,4,12,4,2002,1
86,2002-04-16,2,16,4,2002,4
86,2002-04-23,2,23,4,2002,5
86,2002-04-23,4,23,4,2002,11
86,2002-05-03,2,3,5,2002,2
86,2002-05-03,4,3,5,2002,14
86,2002-05-08,2,8,5,2002,3
86,2002-05-08,4,8,5,2002,7
86,2002-05-16,4,16,5,2002,3
86,2002-06-01,2,1,6,2002,1
86,2002-06-01,4,1,6,2002,1
86,2002-06-15,2,15,6,2002,5
86,2002-06-19,2,19,6,2002,13
86,2002-06-26,2,26,6,2002,20
86,2002-07-06,2,6,7,2002,8
86,2002-07-11,2,11,7,2002,6
86,2002-07-15,2,15,7,2002,10
86,2002-07-22,2,22,7,2002,1
86,2002-07-29,2,29,7,2002,3
86,2002-08-05,2,5,8,2002,1
86,2002-08-12,2,12,8,2002,2
86,2002-08-20,2,20,8,2002,4
86,2002-09-13,2,13,9,2002,4
86,2002-09-16,2,16,9,2002,1
86,2003-04-05,2,5,4,2003,8
86,2003-04-05,4,5,4,2003,3
86,2003-04-08,2,8,4,2003,3
86,2003-04-17,2,17,4,2003,7
86,2003-04-17,4,17,4,2003,6
86,2003-04-23,4,23,4,2003,5
86,2003-05-04,4,4,5,2003,6
86,2003-05-15,4,15,5,2003,3
86,2003-05-26,4,26,5,2003,1
86,2003-05-30,4,30,5,2003,2
86,2003-06-04,2,4,6,2003,6
86,2003-06-11,2,11,6,2003,12
86,2003-06-21,2,21,6,2003,18
86,2003-06-24,2,24,6,2003,15
86,2003-07-06,2,6,7,2003,6
86,2003-07-09,2,9,7,2003,13
86,2003-07-19,2,19,7,2003,2
86,2003-07-27,2,27,7,2003,20
86,2003-08-02,2,2,8,2003,53
86,2003-08-08,2,8,8,2003,35
86,2003-08-14,2,14,8,2003,8
86,2003-08-23,2,23,8,2003,10
86,2003-08-27,2,27,8,2003,13
